,Unnamed: 0,Id,Category,Tweet
4994,5484,629035692450906112,negative,"['i', 'get', 'way', 'too', 'hype', 'about', 'octob', 'fuck', 'februari', 'halloween', 'is', 'my', 'valentin', 'day']"
4995,5485,629085719596679168,negative,"['dumbass', 'christian', 'thought', 'valentin', 'day', 'wa', 'on', 'theth', 'bye']"
4996,5487,629236795033657344,negative,"['rubl', 'slide', 'again', 'today', 'with', 'dollar', 'crack', 'abov', 'rubl', 'for', 'first', 'time', 'sinc', 'valentin', 'day', 'in', 'februari']"
4997,5488,629315793080049665,positive,"['hope', 'it', 'releas', 'on', 'valentin', 'day', 'februari', 'right']"
4998,5489,629464041203744769,negative,"['but', 'then', 'i', 'rememb', 'she', 'the', 'same', 'hoe', 'that', 'never', 'gave', 'me', 'a', 'valentin', 'day', 'card', 'back', 'in', 'theth', 'grade', 'and', 'stole', 'my', 'scent', 'eras']"
4999,5490,629526024024424448,neutral,"['th', 'grade', 'me', 'also', 'gave', 'a', 'girl', 'a', 'stuf', 'bear', 'for', 'valentin', 'day', 'and', 'like', 'an', 'hour', 'after', 'give', 'it', 'to', 'her', 'she', 'threw', 'it', 'at', 'me']"
5000,5491,629538209886769152,positive,"['and', 'thend', 'wa', 'a', 'valentin', 'day', 'stori', 'about', 'jane', 'and', 'wallingford', 'wonder', 'if', 'ani', 'of', 'my', 'tweep', 'have', 'those', 'file']"
5001,5492,629560981035745280,positive,"['exactli', 'itll', 'be', 'friday', 'when', 'my', 'car', 'alarm', 'go', 'off', 'and', 'say', 'merri', 'christma', 'on', 'valentin', 'day']"
5002,5493,629949053485367296,positive,"['thank', 'you', 'and', 'ye', 'it', 'out', 'on', 'febst', 'in', 'time', 'for', 'valentin', 'day', 'for', 'reason']"
5003,5494,630142794204639232,positive,"['i', 'hope', 'yall', 'can', 'find', 'it', 'in', 'your', 'heart', 'to', 'releas', 'the', 'find', 'love', 'pack', 'from', 'the', 'survey', 'as', 'a', 'gamepack', 'in', 'feb', 'for', 'valentin', 'day']"
5004,5495,630178793001320448,positive,"['dad', 'just', 'found', 'a', 'valentin', 'day', 'card', 'i', 'gave', 'him', 'inst', 'grade']"
5005,5496,630384889561485312,neutral,"['final', 'remind', 'all', 'bae', 'applic', 'are', 'due', 'januaryst', 'due', 'to', 'valentin', 'day', 'be', 'theth', 'late', 'fee']"
5006,5497,630473332383739904,positive,"['aww', 'how', 'love', 'i', 'think', 'i', 'may', 'hire', 'you', 'for', 'valentin', 'day', 'to', 'surpris', 'us', 'singl', 'girl', 'he', 'he', 'xxx']"
5007,5498,630892641723351040,positive,"['thi', 'is', 'the', 'exact', 'face', 'my', 'girlfriend', 'had', 'when', 'i', 'bought', 'her', 'a', 'ferrari', 'for', 'valentin', 'day']"
5008,5499,630909347183370240,negative,"['the', 'world', 'will', 'end', 'on', 'februari', 'in', 'the', 'year', 'valentin', 'day', 'bummer']"
5009,5500,630967083027853312,neutral,"['simpli', 'put', 'wednesday', 'and', 'thursday', 'are', 'go', 'to', 'be', 'busier', 'than', 'a', 'prostitut', 'on', 'valentin', 'day']"
5010,5501,631210797234937857,neutral,"['i', 'should', 'make', 'dope', 'ass', 'song', 'for', 'anc', 'valentin', 'day', 'easter', 'monday', 'youth', 'day', 'mandela', 'day', 'women', 'day', 'and']"
5011,5502,631252216658182145,neutral,"['im', 'super', 'annoy', 'that', 'they', 'are', 'appar', 'count', 'the', 'day', 'to', 'valentin', 'day', 'rather', 'than', 'do', 'month', 'on', 'august']"
5012,5504,631516574587965441,neutral,"['just', 'watch', 'valentin', 'day', 'while', 'drink', 'al', 'coke', 'bottl', 'and', 'complain', 'about', 'my', 'bodi', 'just', 'anoth', 'casual', 'wednesday', 'afternoon']"
5013,5505,632014320390537216,positive,"['make', 'ani', 'day', 'valentin', 'day', 'with', 'your', 'love', 'one', 'spice', 'up', 'your', 'fridat', 'with', 'our', 'authent', 'indian', 'and']"
5014,5507,632156391277490176,neutral,"['it', 'august', 'you', 'know', 'what', 'that', 'mean', 'onli', 'more', 'month', 'until', 'im', 'lone', 'on', 'valentin', 'day', 'again']"
5015,5508,632317967200485376,neutral,"['hello', 'ms', 'valentin', 'do', 'you', 'miss', 'the', 'month', 'of', 'februari', 'get', 'it', 'valentin', 'day', 'is', 'in', 'februaryyepgood', 'one', 'mike']"
5016,5510,632410506687586304,positive,"['hunter', 'valentin', 'day', 'throwin', 'it', 'back', 'amp', 'watchin', 'a', 'bunch', 'of', 'old', 'vid', 'thi', 'wa', 'thest', 'one', 'i', 'ever', 'seen']"
5017,5511,632900882078789632,positive,"['got', 'two', 'hour', 'of', 'sleep', 'and', 'im', 'wide', 'awak', 'watch', 'valentin', 'day', 'not', 'the', 'worst', 'sunday', 'i', 'guess']"
5018,5512,633020269683187713,neutral,"['that', 'wa', 'myst', 'time', 'at', 'the', 'movi', 'sinc', 'valentin', 'day', 'when', 'we', 'saw', 'shade', 'lol']"
5019,5513,633143255421468672,positive,"['valentin', 'day', 'jesu', 'christ', 'you', 'got', 'some', 'good', 'd', 'right', 'there']"
5020,5514,633315721888538624,positive,"['just', 'read', 'your', 'blog', 'on', 'valentin', 'day', 'crack', 'me', 'up', 'think', 'you', 'may', 'be', 'a', 'good', 'follow']"
5021,5515,633331622994034693,neutral,"['defens', 'get', 'it', 'turn', 'in', 'valentin', 'day', 'murder', 'trial', 'a', 'philadelphia', 'prosecutor', 'close', 'hi', 'case', 'monday', 'in', 'the']"
5022,5516,633339935186141185,neutral,"['smh', 'you', 'know', 'twitter', 'start', 'talk', 'about', 'valentin', 'day', 'in', 'like', 'octob']"
5023,5517,633506460698173440,positive,"['eva', 'had', 'just', 'beat', 'the', 'second', 'task', 'of', 'the', 'triwizard', 'tournament', 'and', 'tomorrow', 'wa', 'valentin', 'day', 'they', 'were', 'allow', 'to', 'be']"
5024,5518,633675731449585664,positive,"['tomorrow', 'is', 'valentin', 'day', 'if', 'your', 'guy', 'doesnt', 'hand', 'you', 'a', 'warm', 'stillbeat', 'hobo', 'heart', 'he', 'just', 'not', 'readi', 'for', 'a', 'seriou', 'relationship']"
5025,5519,633693812108431360,positive,"['make', 'blossom', 'your', 'comeback', 'singl', 'in', 'februari', 'on', 'valentin', 'day']"
5026,5520,634209505329434624,neutral,"['i', 'know', 'thi', 'may', 'sound', 'too', 'earli', 'to', 'think', 'about', 'but', 'hope', 'next', 'valentin', 'day', 'isnt', 'as', 'awkward', 'as', 'the', 'previou', 'one', 'lmao']"
5027,5521,634225922439143426,positive,"['it', 'gon', 'na', 'be', 'on', 'valentin', 'day', 'so', 'at', 'least', 'it', 'wont', 'be', 'hot', 'and', 'alright', 'ill', 'go', 'after', 'your', 'practic', 'thursday']"
5028,5522,634273693644906498,positive,"['happi', 'doubleth', 'similar', 'to', 'our', 'valentin', 'day', 'the', 'doubleth', 'festiv', 'celebr', 'all', 'thing', 'love']"
5029,5523,634281367098945536,neutral,"['doubl', 'seventh', 'festiv', 'of', 'fall', 'on', 'august', 'thi', 'festiv', 'in', 'china', 'is', 'what', 'valentin', 'day', 'to', 'the', 'western']"
5030,5525,634300661174173696,positive,"['i', 'want', 'to', 'see', 'valentin', 'day', 'boxer', 'that', 'say', 'may', 'contain', 'trace', 'of', 'nut']"
5031,5526,634323234167635968,positive,"['lt', 'love', 'is', 'in', 'the', 'air', 'today', 'is', 'valentin', 'day', 'in', 'china', 'here', 'everyth', 'you', 'need', 'to', 'know']"
5032,5528,634370089270177793,neutral,"['i', 'know', 'for', 'a', 'lot', 'of', 'peopl', 'it', 'valentin', 'day', 'but', 'for', 'some', 'it', 'just', 'saturday']"
5033,5529,634700833037258752,positive,"['i', 'still', 'sleep', 'with', 'the', 'teddi', 'bear', 'rob', 'gave', 'me', 'for', 'valentin', 'day', 'my', 'senior', 'year', 'and', 'im', 'start', 'my', 'junior', 'year', 'of', 'colleg', 'on', 'monday']"
5034,5530,634804736114446336,neutral,"['go', 'in', 'februari', 'there', 'is', 'a', 'whole', 'larg', 'group', 'plan', 'to', 'go', 'around', 'valentin', 'day']"
5035,5531,634838269885313024,positive,"['over', 'the', 'moon', 'to', 'announc', 'that', 'me', 'and', 'april', 'are', 'expect', 'our', 'own', 'tini', 'human', 'due', 'on', 'valentin', 'day']"
5036,5532,634847054045532160,positive,"['left', 'to', 'right', 'raven', 'logan', 'beast', 'and', 'jean', 'grey', 'it', 'may', 'have', 'been', 'the', 'best', 'valentin', 'day', 'ever', 'i', 'volunt', 'at', 'the', 'spca']"
5037,5533,635025649351192576,positive,"['if', 'we', 'go', 'to', 'london', 'on', 'valentin', 'day', 'i', 'will', 'attend', 'bend', 'it', 'like', 'beckham', 'on', 'theth', 'orth', 'i', 'will', 'be', 'there']"
5038,5534,635048363293999104,negative,"['jew', 'were', 'burnt', 'aliv', 'on', 'februari', 'in', 'the', 'valentin', 'day', 'strasbourg', 'massacr', 'where', 'the', 'plagu', 'had', 'not', 'yet', 'affect', 'the', 'citi']"
5039,5536,635990494783389696,positive,"['omgth', 'grade', 'valentin', 'day', 'wa', 'so', 'event', 'im', 'laugh', 'just', 'think', 'about', 'it']"
5040,5537,636026561750286337,neutral,"['just', 'upload', 'guilti', 'pleasur', 'friday', 'theth', 'vs', 'valentin', 'day', 'f', 'to', 'listen', 'up']"
5041,5538,636372201453649921,neutral,"['what', 'it', 'like', 'to', 'have', 'a', 'girlfriend', 'i', 'got', 'a', 'valentin', 'day', 'heart', 'with', 'a', 'piec', 'of', 'candi', 'inth', 'grade', 'basic', 'the', 'same', 'thing']"
5042,5539,637341632476479488,negative,"['it', 'may', 'as', 'well', 'be', 'halloween', 'becaus', 'peopl', 'are', 'just', 'as', 'fake', 'on', 'valentin', 'day', 'boom', 'goteem']"
5043,5540,637415649187270657,positive,"['oh', 'dear', 'so', 'mani', 'love', 'confess', 'today', 'it', 'may', 'be', 'my', 'birthday', 'but', 'it', 'not', 'valentin', 'day', 'hehe', 'either', 'way', 'thank', 'you', 'veri', 'much']"
5044,5541,637439523694051328,negative,"['see', 'thi', 'is', 'my', 'struggl', 'dont', 'give', 'me', 'a', 'valentin', 'day', 'gift', 'as', 'a', 'present', 'my', 'birthday', 'is', 'theth', 'not', 'theth']"
5045,5542,637498027054272512,neutral,"['ask', 'ayearold', 'when', 'is', 'the', 'valentin', 'day', 'and', 'he', 'will', 'tell', 'you', 'precis', 'but', 'come', 'august', 'everi', 'year', 'and']"
5046,5544,638791271033737217,positive,"['dalla', 'in', 'februari', 'what', 'better', 'way', 'to', 'spend', 'valentin', 'day', 'than', 'with', 'my', 'preciou', 'famili']"
5047,5545,638849034761822208,neutral,"['but', 'nahfeb', 'is', 'cool', 'it', 'my', 'littl', 'brother', 'bday', 'that', 'month', 'and', 'mj', 'mlk', 'day', 'presid', 'day', 'mardi', 'gra', 'valentin', 'day', 'ash', 'wed', 'etc']"
5048,5549,640300670667616256,neutral,"['bayle', 'ive', 'had', 'a', 'boyfriend', 'for', 'everi', 'valentin', 'day', 'sinceth', 'grade', 'halli', 'mine', 'the', 'opposit']"
5049,5550,640329556461752320,negative,"['get', 'me', 'valentin', 'day', 'heart', 'for', 'feb', 'and', 'im', 'take', 'it', 'as', 'a', 'sign', 'your', 'break', 'up', 'with', 'me', 'love', 'wont', 'make', 'you', 'eat', 'those', 'thing']"
5050,5551,640536809923981312,positive,"['welp', 'guy', 'thi', 'is', 'the', 'last', 'sunday', 'with', 'no', 'footbal', 'until', 'februaryth', 'valentin', 'day', 'let', 'enjoy', 'it', 'while', 'it', 'last', 'giantsnat']"
5051,5552,640554259013046272,positive,"['thi', 'is', 'the', 'last', 'sunday', 'without', 'footbal', 'until', 'valentin', 'day', 'i', 'couldnt', 'be', 'happier']"
5052,5553,640556025918062592,positive,"['today', 'is', 'the', 'last', 'sunday', 'i', 'have', 'to', 'decid', 'how', 'to', 'use', 'my', 'afternoon', 'until', 'valentin', 'day', 'nfl', 'footbal', 'sundayafternoon', 'excit']"
5053,5554,640570797279436801,neutral,"['valentin', 'day', 'is', 'now', 'the', 'next', 'sunday', 'without', 'footbal', 'make', 'sens', 'whi', 'most', 'guy', 'hate', 'it', 'haha']"
5054,5555,640582981388644352,positive,"['the', 'next', 'sunday', 'there', 'no', 'meaning', 'nfl', 'footbal', 'on', 'it', 'will', 'be', 'valentin', 'day', 'thank', 'you', 'sweet', 'babi', 'jesu']"
5055,5556,640615130284228608,positive,"['it', 'been', 'a', 'long', 'wait', 'but', 'thi', 'is', 'the', 'last', 'sunday', 'without', 'footbal', 'until', 'valentin', 'day', 'were', 'in', 'it', 'for', 'the', 'long', 'haul', 'footbal', 'nfl']"
5056,5558,640671195235491840,neutral,"['hope', 'everyon', 'enjoy', 'the', 'last', 'sunday', 'wout', 'nfl', 'game', 'til', 'valentin', 'day', 'today', 'offic', 'backtofootbal']"
5057,5559,640672034289229824,positive,"['attent', 'thi', 'is', 'the', 'last', 'sunday', 'with', 'no', 'nfl', 'game', 'until', 'valentin', 'day', 'fist', 'pump', 'touchdown', 'danc', 'ht']"
5058,5560,640683365838950400,neutral,"['fun', 'fact', 'today', 'is', 'the', 'last', 'sunday', 'until', 'valentin', 'day', 'without', 'an', 'nfl', 'footbal', 'game', 'cheer', 'to', 'that', 'make']"
5059,5561,640684648801136641,negative,"['thi', 'is', 'the', 'last', 'agon', 'sunday', 'of', 'the', 'year', 'no', 'more', 'of', 'these', 'until', 'valentin', 'day']"
5060,5563,640756256668430338,neutral,"['valentin', 'day', 'i', 'think', 'it', 'appear', 'on', 'the', 'chart', 'for', 'the', 'first', 'time', 'on', 'aprilth']"
5061,5564,640769646589644800,neutral,"['footbal', 'season', 'end', 'the', 'sunday', 'befor', 'valentin', 'day', 'which', 'will', 'be', 'good', 'for', 'all', 'of', 'the', 'not', 'date', 'ill', 'have', 'line', 'up']"
5062,5565,640772428986232832,positive,"['got', 'ta', 'get', 'a', 'girl', 'by', 'februari', 'just', 'so', 'i', 'can', 'see', 'thi', 'phantom', 'of', 'the', 'opera', 'with', 'idc', 'about', 'valentin', 'day', 'lol']"
5063,5566,640912191449731072,positive,"['a', 'post', 'you', 'may', 'have', 'miss', 'love', 'yourself', 'on', 'valentin', 'day']"
5064,5567,641075551860604928,positive,"['inth', 'grade', 'there', 'wa', 'thi', 'boy', 'that', 'like', 'me', 'but', 'i', 'hate', 'him', 'and', 'for', 'valentin', 'day', 'he', 'put', 'a', 'card', 'in', 'my', 'locker', 'w', 'in', 'it', 'goal']"
5065,5568,641314204541153281,positive,"['feb', 'can', 'we', 'pleas', 'move', 'it', 'on', 'feb', 'i', 'want', 'a', 'deadpool', 'kind', 'of', 'valentin', 'day']"
5066,5571,626587457933279232,positive,"['practic', 'for', 'the', 'great', 'topless', 'march', 'on', 'venic', 'beach', 'take', 'it', 'a', 'bit', 'further', 'a', 'matter', 'of', 'principl', 'or', 'meth']"
5067,5572,626622569043509248,positive,"['im', 'go', 'to', 'venic', 'beach', 'next', 'thursday']"
5068,5573,626825099635617792,positive,"['did', 'i', 'tell', 'anyon', 'about', 'the', 'wed', 'i', 'wit', 'on', 'venic', 'beach', 'on', 'saturday', 'both', 'women', 'were', 'wear', 'beauti', 'dress', 'and', 'were', 'so', 'happi', 'lt']"
5069,5574,627028846739456000,positive,"['im', 'drink', 'with', 'my', 'best', 'friend', 'lmao', 'kcon', 'for', 'us', 'will', 'be', 'on', 'sunday', 'u', 'we', 'went', 'to', 'santa', 'monica', 'and', 'venic', 'beach', 'today']"
5070,5575,627265373667262464,positive,"['i', 'realli', 'need', 'carter', 'to', 'go', 'to', 'venic', 'beach', 'on', 'monday', 'makayla', 'will', 'tri', 'to', 'meet', 'him', 'and', 'make', 'me', 'a', 'video', 'kskddkdkkjsju']"
5071,5576,627290238549819392,positive,"['go', 'to', 'venic', 'beach', 'tomorrow', 'd']"
5072,5577,627291496367009792,positive,"['venic', 'beach', 'wa', 'perfect', 'and', 'tomorrow', 'im', 'go', 'to', 'disneyland', 'god', 'bless']"
5073,5578,627359417919406080,neutral,"['work', 'on', 'a', 'friday', 'night', 'ltltltltlt', 'venic', 'beach', 'bound', 'in', 'the', 'morn', 'gtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgt']"
5074,5580,627972879380951040,positive,"['live', 'on', 'periscop', 'sunday', 'at', 'the', 'venic', 'beach']"
5075,5581,628067943750828032,positive,"['while', 'all', 'you', 'fuck', 'go', 'to', 'school', 'tomorrow', 'ill', 'be', 'wake', 'up', 'to', 'go', 'to', 'venic', 'beach']"
5076,5582,628367402242191360,neutral,"['one', 'of', 'the', 'most', 'random', 'trip', 'venic', 'beach', 'in', 'a', 'monday']"
5077,5583,628450923581468672,positive,"['i', 'saw', 'best', 'coast', 'there', 'for', 'the', 'first', 'time', 'duringth', 'grade', 'along', 'with', 'wavv', 'on', 'venic', 'beach']"
5078,5584,628497094844678145,positive,"['ava', 'frye', 'live', 'at', 'venic', 'beach', 'hous', 'of', 'the', 'rise', 'sun', 'via']"
5079,5585,628630329469833216,positive,"['thi', 'is', 'happen', 'in', 'venic', 'beach', 'on', 'sunday', 'with', 'and', 'friend', 'let', 'hang', 'ill', 'have', 'sticker', 'with', 'me']"
5080,5586,628750687380221952,positive,"['oi', 'taco', 'tuesday', 'is', 'the', 'one', 'best', 'burrito', 'on', 'the', 'west', 'coast', 'award', 'san', 'diego', 'pb', 'san', 'francisco', 'mission', 'venic', 'beach', 'la']"
5081,5587,628776809123979264,positive,"['oh', 'how', 'the', 'sun', 'make', 'me', 'happi', 'sunsetswithmearethebest', 'venic', 'beach']"
5082,5588,628990367061426177,positive,"['today', 'aug', 'join', 'eric', 'pearl', 'in', 'venic', 'beach', 'atpm', 'we', 'look', 'forward', 'to', 'see', 'you', 'there', 'eric', 'will', 'share']"
5083,5589,629187069521178624,positive,"['i', 'just', 'wan', 'na', 'be', 'at', 'venic', 'beach', 'rn', 'smoke', 'on', 'some', 'cali', 'og', 'drink', 'and', 'listen', 'to', 'music', 'with', 'a', 'hole', 'bunch', 'of', 'ppl', 'watch', 'the', 'sun', 'go', 'down']"
5084,5590,629746392261623808,positive,"['happi', 'friday', 'ladi', 'im', 'work', 'from', 'my', 'gorgeou', 'airbnb', 'in', 'venic', 'beach', 'today', 'thi', 'is', 'what', 'it', 'look', 'like', 'to']"
5085,5591,629772070100963328,positive,"['correct', 'is', 'come', 'to', 'la', 'on', 'sunday', 'open', 'street', 'from', 'culver', 'citi', 'to', 'venic', 'beach', 'will', 'you', 'be', 'there', 'ciclavia']"
5086,5592,629864157727313920,positive,"['bet', 'that', 'up', 'i', 'get', 'there', 'theth', 'still', 'got', 'ta', 'book', 'spot', 'tryin', 'to', 'stay', 'on', 'venic', 'beach']"
5087,5593,629901201719439360,neutral,"['and', 'yep', 'go', 'to', 'venic', 'beach', 'tomorrow', 'hash']"
5088,5595,630155773918711808,positive,"['saturday', 'with', 'these', 'cool', 'kid', 'venicebeach', 'abbott', 'kinney', 'venic', 'beach']"
5089,5596,630236523175153665,positive,"['soak', 'up', 'the', 'sun', 'at', 'venic', 'beach', 'he', 'even', 'got', 'a', 'tattoo', 'hitchbotreturn', 'teamchronicallyawesom']"
5090,5597,630307953157931008,positive,"['venic', 'beach', 'andor', 'mission', 'beach', 'date', 'will', 'get', 'you', 'at', 'least', 'tond', 'base', 'i', 'promis']"
5091,5598,630469137358127104,positive,"['had', 'a', 'relax', 'saturday', 'by', 'hit', 'venic', 'beach', 'and', 'finish', 'up', 'the', 'night', 'with', 'a', 'coupl', 'massag', 'lovelif', 'rnr']"
5092,5599,630539430579691520,positive,"['venic', 'beach', 'tomorrow', 'what', 'the', 'move', 'yktd']"
5093,5600,630548986571546624,positive,"['did', 'you', 'see', 'launch', 'her', 'album', 'nogood', 'in', 'venic', 'beach', 'on', 'friday', 'check', 'the', 'video']"
5094,5602,631334954908061696,positive,"['venic', 'beach', 'may', 'be', 'the', 'strangest', 'place', 'i', 'have', 'ever', 'visit', 'even', 'the', 'homeless', 'have', 'skate', 'board']"
5095,5604,631874592429051904,positive,"['can', 'i', 'just', 'go', 'soak', 'up', 'the', 'california', 'sun', 'on', 'venic', 'beach', 'one', 'more', 'time', 'befor', 'school', 'start']"
5096,5605,632039480694669312,positive,"['move', 'on', 'to', 'san', 'diego', 'tomorrow', 'venic', 'beach', 'tonight']"
5097,5606,632171359724961793,positive,"['out', 'here', 'in', 'venic', 'beach', 'finna', 'watch', 'the', 'sun', 'rise']"
5098,5607,632371336443097088,positive,"['were', 'stay', 'around', 'venic', 'beach', 'area', 'all', 'day', 'tomorrow', 'if', 'you', 'wan', 'na', 'do', 'someth']"
5099,5610,632721450252697600,positive,"['nice', 'play', 'j', 'no', 'play', 'for', 'me', 'until', 'mon', 'now', 'go', 'to', 'venic', 'beach', 'tomorrow']"
5100,5611,632747451548569600,positive,"['love', 'last', 'day', 'at', 'venic', 'beach', 'befor', 'come', 'home', 'tomorrow', 'venicebeach', 'cali', 'love']"
5101,5612,632812578805186560,neutral,"['fuck', 'it', 'im', 'go', 'to', 'tito', 'taco', 'tomorrow', 'and', 'then', 'to', 'venic', 'beach', 'sinc', 'it', 'down', 'the', 'street']"
5102,5613,632973198796193792,positive,"['happi', 'sunday', 'may', 'your', 'day', 'be', 'fill', 'with', 'delici', 'coffe', 'vsco', 'vscocam', 'vscogrid', 'venic', 'beach']"
5103,5614,633391209415843840,positive,"['join', 'me', 'in', 'support', 'gender', 'equal', 'at', 'the', 'gotopless', 'pride', 'parad', 'thi', 'sunday', 'in', 'venic', 'beach']"
5104,5615,633824623017095168,neutral,"['are', 'u', 'go', 'to', 'the', 'gotoplesev', 'in', 'venic', 'beach', 'on', 'sunday']"
