,Id,Category,Tweet
4732,639841479892987904,positive,TGIF must mean its time to kick off the weekend in style at Central Scotlands biggest amp best Friday Night 
4733,639845247284080640,neutral,TGIF  Its not a REAL Friday until you dribble coffee down the front of your shirt at work  at least its a day wknd
4734,639848042217103360,positive,HAPPY TGIF   I pray that everyone in the States has a safe and restful labor day weekend See you all Sundaypastor gary
4735,639848878305472512,positive,TGIF For real You have NOOOO idea how happy I am its Friday
4736,639850577149607936,positive,TGIF Time to do the Happy Friday dance  oh and get some awesome tacos to celebrate   
4737,639852307614601216,positive,TGIF  Does anyone else remember that movie from thes Thank God Its Friday   It 
4738,639852635164643328,positive,hi Groban World News its christa happy Friday happy TGIF I hope you have a nice bright shining day from christa
4739,639860048185958400,positive,TGIF everyone I am so happy its Friday
4740,639865037167939584,positive,TGIF After you watch the Dawgs play tomorrow dont forget to get your swim on godawgs beatulm laborday tgif 
4741,639875873131360256,positive,TGIF Please be reminded of our weekly bible study and Friday service atpm See you there PowerAchieve
4742,639876392302313472,positive,TGIF and welcome to the weekend Celebrate your first weekend at school with a Pep Rally tonight and a tailgate tomorrow ChargeUp
4743,639878228765712384,positive,This is the first time in four years I can actually say TGIF bc I finally dont have Saturday classes anymore ThanksKUA
4744,639895165482717184,positive,TGIF DJ Sparkbox starts the weekend off right at PM then tomorrow weve got live music with See Water amp Feel 
4745,639901411778686977,neutral,The quote TGIF doesnt exist when you work retail its more like thank goodness its Tuesday
4746,639902905194139648,positive,TGIF is always better on Fridayespecially when the love of your life is looking exceptionally beautiful 
4747,639909241042698240,positive,Happy National Cheese Pizza Day and TGIF Kick off your Friday with this deliciousness at mamamiasfl  Friday Pizza 
4748,639913963992518656,positive,TGIF So happy its Friday we are super excited for the weekend getting hooked up to try the Athens solace and virture on Saturday
4749,639916258897465344,negative,TGIF but even tho its Friday Im not happy
4750,639916607020527616,positive,The part in last friday night by Katy perry where they start chanting TGIF sounds like a sacrifice is about to happen
4751,639918749601034240,positive,TGIF Come out and celebrate the fact that its a long weekend amp that tomorrow is GAMEDAY We have Graham Harper 
4752,639923041942794240,positive,TGIF  Enjoy the long weekend YYC We are sure the sun will come out at some point 
4753,639949452225019905,neutral,Not for nothing is their motto TGIF  Thank God Its Friday They live for the weekends when they can go do what they really want to do
4754,639949454028746752,positive,Sexxxy booty Thanks sharing the pic Hope your Friday is going great today U  TGIF
4755,639974450478338049,positive,TGIF by Katy Perry just came on amp its Friday AYEEEEEEEEE
4756,639977042176569344,positive,Just a typical Friday night spent  TGIF w the squad
4757,639983837582331904,positive,TGIFsensies  What are you up to on this Friday night 
4758,639986132822851584,positive,still playing TGIF playlist on spotify even if its already saturday haha
4759,639988943816146945,positive,TGIF ~Happy Friday Get your LaborDay weekend started ~  Friday in the Nightclub is Caliente 
4760,640051340559806464,neutral,We are getting ready to go eat at TGIF with my parents for fathers day which is tomorrow but was booked out then Made French 
4761,640553801066356736,negative,Yesterday was lastweekand TGIF was two days agowhich was also last week so how the hell is tomorrow monday
4762,640844152532418560,positive,Feast Makati Salcedo meets in AIM Conference Center this Tuesday   Join us for the brand new series TGIF 
4763,640948149998104576,negative,this bitch said TGIF and its Monday
4764,641029482216730625,negative,TGIF is totally meaningless when you have to work on Saturdayjust sayinPSYBringItOn
4765,641040604756082688,negative,or happy Monday or TGIF or How about we all just shut the fuck up for a bit The animals will appreciate it
4766,641418016853463040,positive,And fun factI watched full house episodes when they first aired every Friday on TGIF Good stuff You got it dude
4767,641569413746040832,neutral,The only place to be for TGIF this Friday is MUSON Shell hall for FRIDAY NITE LIVE Dont miss it Its almost 
4770,641605601609428992,positive,TARA NA PINOY Join us for the brand new series TGIF Thank God Im Filipino which begins this Sunday FeelGodLove 
4771,635327492673306624,positive,With Tiger Woods only shots back from the leader going into the final round tomorrow at the Wyndham 
4772,635327668737589248,positive,I will go out and say it now Tiger Woods will put together a solid tomorrow and win You heard it from me first
4773,635345443287789568,neutral,Tiger Woods shot ard round on Saturday to tie fornd at the Wyndham Championship after holes Woods trails Jason Gore by two shots
4774,635354524685832192,neutral,Tiger Woods was behind leader Jason Gore after therd rnd but is in a strong position 
4775,635364907177877504,neutral,Is Tiger Woods form finally returning or is it a one off Unlucky lip out onth but an aggressive putt
4776,635407147027800064,neutral,Hi jamie I heard Tiger Woods was at  Under I Heard Tiger not Playing Sunday he did not make the Cut is this True 
4777,635417096168579072,neutral,Belgian Grand Prixm Final Super Sunday The Ashes and Tiger Woods in contention tonight SofaDay
4778,635422687007895552,positive,Tiger Woods strokes behind leader Jason Gore at Wyndham Woods shot aunder in the third round Saturday 
4779,635438285855322112,positive,Tiger Woods doesnt move the needle He is the needle Ratings fornd round of Wyndham up over last yr 
4780,635439288243650560,neutral,Vintage Tiger Woods on master sunday on theth green
4781,635447953658933248,positive,Bolt wins an epic Imagine if Tiger Woods wins tonight Which is the bigger story Some Sunday of sport
4782,635449317675765760,neutral, Wyndham Championship Tee times pairings for Sundays round in Greensboro Tiger Woods was bounced from the Sunday final pairin
4783,635450781638991873,positive,A Sunday with Tiger Woods in contention for a victory I honestly never thought Id see it again but Im pumped as hell LetsGo
4784,635463103090696192,positive,Hello Tiger family Do the Tigertwirlchallenge and post a video of you doing the Tiger Woods twirl Winner will be announced tomorrow night
4785,635466224344924160,positive,Tiger Woods yesterday Tomorrow is going to be just like today You can get on a run and make a bunch of birdies Youve gotta go get it
4786,635471126685196288,positive,Tiger Woods relevant on a Sunday for the first time in awhilelets see what he does today
4787,635479586365509632,positive,A lot on the line for Tiger Woods today in his Sunday red Nothing like golf on Sundays w him in contention WyndhamChampionship FedExCup
4788,635483898936446977,positive,Aug Greensboro NC USA Tiger Woods putts on theth green during  yesterdays third round of the 
4790,635490046934560768,positive,I wanna see the old Tiger Woods today Wearing his red and having fun on a Sunday Now that would be somethin
4791,635492641388560384,positive,On Saturday a record number of fans showed up at the Wyndham Championship Most of course were there to see Tiger Woods
4792,635494540867207168,positive,There is just something about a Sunday afternoon with Tiger Woods wearing red that is American
4793,635502650646233088,neutral,Its Sunday Tiger Woods dressed just like Patrick Reed Lest we forget AtTheWyndham 
4794,635504019008413696,positive,Break out the Sunday red Tiger woods is back America is back 
4795,635506773743534080,positive,Not sure I wanted Tiger Woods to win a golf tournament more than I do today Swallowed the pride showed up and delivered Cmon big cat
4796,635506998503604224,neutral,Were about to get a Sunday round of golf with Tiger Woods actually in contention Wearing red of course flashbacks
4797,635509856821096452,positive,Its weird seeing Tiger Woods being able to wear red again Not too often that he makes it to Sunday now a days
4798,635510951308095488,positive,Tiger Woods rocking the red polo on a Sunday with a chance to win the tournament Doesnt get much better than that
4799,635511001778012161,positive,Why is thest tee announcer screaming Because its Tiger Woods thats why
4800,635515469898874880,neutral,Davis Love and Tiger Woods challenging on a Sundayis it thes
4801,635517141857509376,positive,Of course Scott Brown aces therd From way downtown BANG Note Scott Brown is playing with Tiger Woods this afternoon
4802,635517450029801472,neutral,Tiger Woods group comes to the Parrd and theres an ACE But it wasnt from Eldrick  Scott Brown makes it wTiger looking on PGATOUR
4804,635529320501383168,neutral,After watching Tiger Woods thest holes today he is NOT going to win  Not looking tough
4805,635529848589557760,positive,Golf   Tiger Woods gets close at the Wyndham and the US media are orgasmic Cmon Paul Casey
4806,635530434865008640,positive,Tiger Woods wearing his Sunday red Get that win Tiger Golf is way better when you are playing well tigerwoods PGAChampionship
4807,635533593268228096,positive,Quite the Sunday in sports AND TIGER WOODS IS TWO SHOTS OFF THE LEAD AT WYNDHAM is getting pumped 
